DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,SIN_CARENCIAS,CARENCIAS_1,CARENCIAS_2,CARENCIAS_3,CARENCIAS_4,NULO,TOTAL_CON_CARENCIAS,TOTAL,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,TOTAL_CON_LIMITACIONES,LIMITACION_VISUAL,LIMITACION_AUDITIVA,LIMITACION_HABLAR,LIMITACION_CAMINAR,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_INTELECTUAL,LIMITACION_MENTAL,TOTAL,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_MAYORIGUAL_65,EDAD_15_64,TOTAL_DEPENDIENTE,TOTAL,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_OCUPADA,FUERA_DE_LA_FUERZA_LABORAL,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO
Aguas Zarcas      ,21004,30505,45,32,77,58,18,0,0,0,1,18,77,5.642633228,74,3,2,1,1,0,0,0,0,77,2.272727272,25,0,52,25,77,10.50420168,0,35,22,0.0,150.4516,68.43470442760649,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,102.1538347357258,27.289203309194015
Aguas Zarcas      ,21004,30558,132,147,279,150,80,32,17,0,0,129,279,40.438871473,254,25,14,3,0,14,5,1,1,279,18.939393939,95,18,166,113,279,47.478991596,2,95,100,8.0,118.676,43.3522753734271,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,173.50910050954639,50.35504778275447
Aguas Zarcas      ,21004,30587,101,107,208,182,26,0,0,0,0,26,208,8.150470219,184,24,13,4,1,6,2,1,0,208,18.181818181,49,14,145,63,208,26.470588235,1,87,77,4.0,100.8114,29.250651420416197,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,101.3530961835355,27.03036171273287
Aguas Zarcas      ,21004,30725,27,23,50,31,16,3,0,0,0,19,50,5.956112852,40,10,6,0,0,2,1,1,0,50,7.575757575,10,6,34,16,50,6.722689075,0,27,13,0.0,137.5451,58.24681275639442,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,93.80094038651372,24.58910038233063
Aguas Zarcas      ,21004,30812,59,65,124,67,43,14,0,0,0,57,124,17.868338557,115,9,5,4,1,5,2,1,1,124,6.818181818,43,6,75,49,124,20.588235294,1,48,43,4.0,119.0268,43.62918331890118,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,108.20350711602048,29.2447815097179
Aguas Zarcas      ,21004,30972,116,119,235,208,26,0,0,0,1,26,235,8.150470219,214,21,9,5,1,3,1,2,3,235,15.909090909,70,8,157,78,235,32.773109243,2,96,80,8.0,99.9864,28.59942834454358,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,108.7316668436629,29.415511027755343
Aguas Zarcas      ,21004,31168,91,91,182,148,26,8,0,0,0,34,182,10.65830721,161,21,10,1,0,6,1,3,0,182,15.909090909,45,13,124,58,182,24.369747899,6,61,82,24.0,110.0531,36.545691784406486,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,126.78240593052578,35.250476897410245
Aguas Zarcas      ,21004,31248,14,11,25,25,0,0,0,0,0,0,25,0.0,15,10,7,1,0,2,1,0,0,25,7.575757575,10,1,14,11,25,4.621848739,0,11,6,0.0,152.3599,69.94104260419766,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,97.43821704631696,25.76486305145538
Aguas Zarcas      ,21004,31264,42,52,94,46,25,17,6,0,0,48,94,15.047021943,87,7,7,1,0,3,1,1,0,94,5.303030303,37,4,53,41,94,17.226890756,0,24,36,0.0,163.0666,78.3924972786769,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,131.2690084087962,36.70078717032699
Aguas Zarcas      ,21004,31596,117,133,250,155,67,19,9,0,0,95,250,29.780564263,229,21,9,2,5,4,2,4,1,250,15.909090909,84,10,156,94,250,39.495798319,1,6,177,4.0,161.8801,77.45592009137647,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,181.94094171049576,53.08067056136393
Aguas Zarcas      ,21004,31635,40,38,78,27,37,12,2,0,0,51,78,15.987460815,67,11,4,2,4,3,1,5,0,78,8.333333333,28,2,48,30,78,12.605042016,0,23,31,0.0,135.7933,56.86400962389302,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,109.08941391601233,29.531154046419722
Aguas Zarcas      ,21004,31912,9,8,17,17,0,0,0,0,0,0,17,0.0,16,1,0,0,0,1,0,0,0,17,0.757575757,4,0,13,4,17,1.680672268,0,9,4,0.0,161.88,77.45584115524605,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,95.19365730836536,25.039301100760465
Aguas Zarcas      ,21004,31925,50,49,99,90,4,4,0,0,1,8,99,2.50783699,84,15,3,1,4,6,1,3,3,99,11.363636363,23,7,69,30,99,12.605042016,1,43,36,4.0,110.064,36.55429582262104,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,82.33037931974035,20.88120055571765
Aguas Zarcas      ,21004,31948,36,39,75,53,22,0,0,0,0,22,75,6.896551724,69,6,3,3,0,2,1,0,1,75,4.545454545,23,3,49,26,75,10.924369747,2,34,18,8.0,132.4682,54.23930435166994,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,99.90524849578924,26.56233977735368
Aguas Zarcas      ,21004,32021,92,106,198,140,40,12,6,0,0,58,198,18.181818181,185,13,7,4,3,2,0,0,0,198,9.848484848,80,2,116,82,198,34.453781512,3,65,69,12.0,100.6308,29.1080927688979,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,118.89174543801721,32.69979271537969
Aguas Zarcas      ,21004,32225,25,19,44,28,8,8,0,0,0,16,44,5.015673981,37,7,5,0,1,5,0,1,0,44,5.303030303,11,3,30,14,44,5.882352941,0,19,16,0.0,171.4001,84.97063970629445,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,116.47126505941375,31.91736378937524
Aguas Zarcas      ,21004,32546,37,37,74,58,16,0,0,0,0,16,74,5.015673981,64,10,8,2,1,5,1,0,0,74,7.575757575,17,6,51,23,74,9.663865546,1,8,50,4.0,161.88,77.45584115524605,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,119.01070638536535,32.73824726642371
Aguas Zarcas      ,21004,32854,21,23,44,35,4,5,0,0,0,9,44,2.821316614,32,12,12,0,0,2,1,1,0,44,9.09090909,5,7,32,12,44,5.042016806,2,19,21,8.0,114.2802,39.88240095291697,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,80.13621159103627,20.171928001963646
Aguas Zarcas      ,21004,32943,34,38,72,67,5,0,0,0,0,5,72,1.567398119,58,14,13,0,0,0,0,1,0,72,10.606060606,17,2,53,19,72,7.983193277,3,32,25,12.0,108.32,35.17764970829153,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,82.63386983841083,20.979304949653244
Aguas Zarcas      ,21004,33253,83,98,181,114,56,11,0,0,0,67,181,21.003134796,176,5,0,2,0,1,1,1,0,181,3.787878787,58,5,118,63,181,26.470588235,4,65,64,16.0,146.4954,65.31183323637346,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,147.87300318249277,42.06808777437587
Aguas Zarcas      ,21004,33329,10,15,25,25,0,0,0,0,0,0,25,0.0,21,4,2,1,1,2,1,0,0,25,3.03030303,6,2,17,8,25,3.361344537,0,12,7,0.0,133.3199,54.911603374361704,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,76.60281906948101,19.029746251501482
Aguas Zarcas      ,21004,33766,12,12,24,13,9,2,0,0,0,11,24,3.448275862,23,1,1,0,0,0,0,0,0,24,0.757575757,8,1,15,9,24,3.781512605,0,9,9,0.0,171.4,84.97056077016404,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,108.25749312228335,29.262232679028305
Aguas Zarcas      ,21004,34062,106,103,209,162,21,18,0,0,8,39,209,12.225705329,191,18,6,3,1,5,4,1,1,209,13.636363636,62,10,137,72,209,30.25210084,6,75,83,24.0,107.0267,34.156768733714486,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,129.57050666683378,36.151740416827955
Aguas Zarcas      ,21004,34323,23,26,49,48,1,0,0,0,0,1,49,0.313479623,45,4,1,0,2,1,2,1,0,49,3.03030303,12,3,34,15,49,6.302521008,0,21,19,0.0,133.3199,54.911603374361704,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,79.85747516348101,20.081825456378784
Aguas Zarcas      ,21004,34410,64,57,121,74,42,0,5,0,0,47,121,14.733542319,117,4,3,0,1,1,0,0,0,121,3.03030303,48,2,71,50,121,21.008403361,0,38,48,0.0,145.0841,64.19780762791403,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,118.26962446603333,32.49868988956995
Aguas Zarcas      ,21004,34490,66,87,153,70,43,17,23,0,0,83,153,26.018808777,141,12,11,1,1,3,1,0,0,153,9.09090909,68,3,82,71,153,29.831932773,2,46,48,8.0,126.2732,49.34921107284463,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,137.59042984096394,38.74420922229429
Aguas Zarcas      ,21004,34593,28,32,60,51,9,0,0,0,0,9,60,2.821316614,58,2,0,0,1,1,0,0,0,60,1.515151515,18,3,39,21,60,8.823529411,0,23,23,0.0,99.3621,28.106630082401427,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,56.566195750520734,12.5528362121584
Aguas Zarcas      ,21004,35033,5,5,10,6,4,0,0,0,0,4,10,1.253918495,10,0,0,0,0,0,0,0,0,10,0.0,4,0,6,4,10,1.680672268,0,4,4,0.0,190.44,100.0,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,118.2341588911193,32.48722551583016
Aguas Zarcas      ,21004,35332,106,95,201,158,35,8,0,0,0,43,201,13.479623824,176,25,18,5,3,5,1,2,3,201,18.939393939,69,10,122,79,201,33.19327731,1,70,75,4.0,100.9315,29.34545371303717,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,114.25731691415648,31.201697145333853
Aguas Zarcas      ,21004,35478,9,11,20,11,9,0,0,0,0,9,20,2.821316614,15,5,1,0,1,0,0,3,0,20,3.787878787,7,1,12,8,20,3.361344537,0,8,6,0.0,161.88,77.45584115524605,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,102.72594922136535,27.47414135971803
Aguas Zarcas      ,21004,35580,33,35,68,30,27,4,7,0,0,38,68,11.912225705,65,3,1,0,0,0,1,0,1,68,2.272727272,19,6,43,25,68,10.50420168,1,28,28,4.0,171.4001,84.97063970629445,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,128.95936249141374,35.95418587970601
Aguas Zarcas      ,21004,36041,124,143,267,207,53,0,7,0,0,60,267,18.808777429,259,8,3,0,0,6,2,0,0,267,6.06060606,78,8,181,86,267,36.134453781,0,99,107,0.0,103.0169,30.99158777658233,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,107.29499317470163,28.95110113385122
Aguas Zarcas      ,21004,36042,31,25,56,49,7,0,0,0,0,7,56,2.194357366,43,13,12,0,0,1,0,0,0,56,9.848484848,8,6,42,14,56,5.882352941,0,25,28,0.0,102.84,30.851949761889163,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,64.07671304500846,14.98063774792394
Aguas Zarcas      ,21004,36315,36,25,61,37,15,9,0,0,0,24,61,7.523510971,61,0,0,0,0,0,0,0,0,61,0.0,19,2,40,21,61,8.823529411,3,24,20,12.0,164.2532,79.32915340210775,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,122.97576191222706,34.01996562483502
Aguas Zarcas      ,21004,36328,27,29,56,29,25,2,0,0,0,27,56,8.463949843,46,10,3,3,0,2,3,2,0,56,7.575757575,13,6,37,19,56,7.983193277,1,15,28,4.0,161.88,77.45584115524605,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,120.77830997836536,33.309631440035794
Aguas Zarcas      ,21004,36479,50,60,110,90,14,6,0,0,0,20,110,6.269592476,99,11,7,1,1,2,2,1,1,110,8.333333333,34,4,72,38,110,15.966386554,3,44,40,12.0,101.0728,29.456990465304806,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,87.32587095642411,22.496011066352658
Aguas Zarcas      ,21004,36566,33,28,61,35,26,0,0,0,0,26,61,8.150470219,60,1,0,0,0,1,0,0,0,61,0.757575757,15,2,44,17,61,7.142857142,1,24,24,4.0,128.5465,51.143666125427934,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,86.49413737154724,22.227150214891218
Aguas Zarcas      ,21004,36670,75,68,143,100,43,0,0,0,0,43,143,13.479623824,128,15,11,2,0,5,0,0,1,143,11.363636363,41,5,97,46,143,19.327731092,1,49,58,4.0,116.9934,42.02409604316859,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,105.4946554502879,28.369135535364915
Aguas Zarcas      ,21004,36899,53,54,107,101,3,2,0,0,1,5,107,1.567398119,98,9,4,2,0,5,2,2,0,107,6.818181818,21,6,80,27,107,11.344537815,1,55,33,4.0,105.087,32.62564461217495,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,71.65533049229425,17.430452901269504
Aguas Zarcas      ,21004,36956,43,49,92,85,7,0,0,0,0,7,92,2.194357366,84,8,2,3,1,4,2,0,0,92,6.06060606,7,11,74,18,92,7.56302521,1,49,38,4.0,85.6973,17.320165734299405,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,52.43772249841871,11.218292490492699
Aguas Zarcas      ,21004,36991,53,47,100,85,14,1,0,0,0,15,100,4.702194357,70,30,28,4,2,5,3,0,0,100,22.727272727,25,9,66,34,100,14.285714285,0,36,44,0.0,127.7644,50.52630664950069,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,107.54105614662,29.030641868223395
Aguas Zarcas      ,21004,37182,81,77,158,112,32,14,0,0,0,46,158,14.420062695,146,12,4,2,0,5,1,2,0,158,9.09090909,51,5,102,56,158,23.529411764,0,61,59,0.0,107.4067,34.45672602926794,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,96.79667770638724,25.557483168863467
Aguas Zarcas      ,21004,37675,29,18,47,25,19,3,0,0,0,22,47,6.896551724,46,1,0,0,1,1,0,0,0,47,0.757575757,11,5,31,16,47,6.722689075,1,20,18,4.0,123.8,47.39696269557413,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,81.07334737969343,20.474860492192054
Aguas Zarcas      ,21004,37848,48,50,98,59,24,15,0,0,0,39,98,12.225705329,98,0,0,0,0,0,0,0,0,98,0.0,31,3,64,34,98,14.285714285,1,37,35,4.0,136.1437,57.14060182484546,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,102.95158956696476,27.547080407202674
Aguas Zarcas      ,21004,71608,74,66,140,91,36,0,13,0,0,49,140,15.360501567,123,17,4,2,1,7,5,0,1,140,12.878787878,47,8,85,55,140,23.109243697,1,51,46,4.0,113.1441,38.98560757534256,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,109.63370884546187,29.707099326060693
Aguas Zarcas      ,21004,71609,79,95,174,154,20,0,0,0,0,20,174,6.269592476,162,12,3,5,3,7,2,2,0,174,9.09090909,40,16,118,56,174,23.529411764,0,59,95,0.0,90.5512,21.15164656821226,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,75.34112802633156,18.621900116260168
Aguas Zarcas      ,21004,71610,58,52,110,93,17,0,0,0,0,17,110,5.329153605,103,7,4,3,1,0,0,0,0,110,5.303030303,14,6,90,20,110,8.403361344,0,66,32,0.0,91.3245,21.76205966466353,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,56.097173044782835,12.401222947631982
Aguas Zarcas      ,21004,71611,133,132,265,173,62,30,0,0,0,92,265,28.840125391,246,19,8,5,1,8,3,2,2,265,14.393939393,82,14,169,96,265,40.336134453,4,82,117,16.0,127.7338,50.50215219359559,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,165.37191955871486,47.72467498223776
Aguas Zarcas      ,21004,71612,113,91,204,87,84,22,11,0,0,117,204,36.677115987,170,34,19,4,3,4,2,3,1,204,25.757575757,72,6,126,78,204,32.773109243,0,87,64,0.0,136.9173,57.75125172968796,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,168.25862084480727,48.65781148147932
Aguas Zarcas      ,21004,71613,66,59,125,53,23,34,15,0,0,72,125,22.570532915,123,2,1,1,1,1,0,0,0,125,1.515151515,43,3,79,46,125,19.327731092,0,52,38,0.0,157.843,74.26918957064271,6.112531419577806,7.3807270743256765,8.082243402047208,7.918841053793626,1.095355108380702,0.0,132.982173220762,37.25457381356696
Venecia           ,21005,546,47,49,96,75,14,7,0,0,0,21,96,6.5830721,94,2,1,0,0,1,0,0,0,96,1.515151515,28,6,62,34,96,14.285714285,1,34,39,4.0,113.4281,39.209786185703564,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,76.82607320642441,19.10191394851684
Venecia           ,21005,592,49,33,82,69,13,0,0,0,0,13,82,4.075235109,78,4,2,1,1,3,2,1,1,82,3.03030303,19,2,61,21,82,8.823529411,1,26,41,4.0,127.4554,50.28239400653749,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,81.44381067725833,20.59461407606742
Venecia           ,21005,729,105,104,209,157,21,31,0,0,0,52,209,16.300940438,189,20,14,6,3,10,4,1,1,209,15.151515151,63,16,130,79,209,33.19327731,2,67,86,8.0,129.0442,51.53653124647254,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,135.41461326619336,38.04086874458191
Venecia           ,21005,930,80,67,147,87,26,15,19,0,0,60,147,18.808777429,145,2,2,0,0,0,0,0,0,147,1.515151515,58,5,84,63,147,26.470588235,0,51,47,0.0,131.0754,53.139881927336134,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,111.16674822705697,30.202659780699058
Venecia           ,21005,1962,58,50,108,85,23,0,0,0,0,23,108,7.210031347,97,11,9,0,0,3,1,3,0,108,8.333333333,28,5,75,33,108,13.865546218,1,41,43,4.0,118.6858,43.36001111420716,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,88.001271132928,22.71433658528541
Venecia           ,21005,2232,52,43,95,87,1,0,7,0,0,8,95,2.50783699,85,10,10,3,0,0,0,0,0,95,7.575757575,26,6,63,32,95,13.445378151,0,33,44,0.0,124.6581,48.07431363061206,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,82.8356354673329,21.044526409714486
Venecia           ,21005,2272,92,82,174,152,22,0,0,0,0,22,174,6.896551724,155,19,8,0,0,2,1,7,2,174,14.393939393,40,8,126,48,174,20.168067226,5,78,57,20.0,95.5948,25.132869241510615,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,97.82377670523147,25.88949658804664
Venecia           ,21005,2716,8,7,15,13,2,0,0,0,0,2,15,0.626959247,15,0,0,0,0,0,0,0,0,15,0.0,1,2,12,3,15,1.260504201,0,8,6,0.0,161.88,77.45584115524605,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,90.5756537239669,23.54651495104984
Venecia           ,21005,3481,3,4,7,7,0,0,0,0,0,0,7,0.0,5,2,1,1,0,0,0,0,0,7,1.515151515,0,2,5,2,7,0.840336134,0,2,5,0.0,180.92,92.48528038508202,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,106.07311715480286,28.55612534705655
Venecia           ,21005,3532,23,29,52,52,0,0,0,0,0,0,52,0.0,50,2,0,0,0,0,0,2,0,52,1.515151515,16,1,35,17,52,7.142857142,0,23,18,0.0,108.0577,34.97060023822924,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,54.86095801595007,12.001612024994285
Venecia           ,21005,3560,95,121,216,149,59,8,0,0,0,67,216,21.003134796,193,23,16,3,0,8,3,1,1,216,17.424242424,68,13,135,81,216,34.033613445,0,64,96,0.0,127.36,50.20708893812749,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,133.9004287238483,37.551403184062416
Venecia           ,21005,3754,55,52,107,71,29,7,0,0,0,36,107,11.285266457,91,16,8,3,1,2,0,3,0,107,12.121212121,44,7,56,51,107,21.428571428,2,34,37,8.0,113.4283,39.20994405796438,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,103.27734318468522,27.652381427408486
Venecia           ,21005,3760,18,13,31,19,8,0,4,0,0,12,31,3.761755485,30,1,1,0,0,0,0,0,0,31,0.757575757,13,0,18,13,31,5.462184873,0,12,9,0.0,152.3599,69.94104260419766,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,91.15490783991851,23.733760912568094
Venecia           ,21005,3962,15,17,32,25,7,0,0,0,0,7,32,2.194357366,31,1,0,0,0,0,1,0,0,32,0.757575757,12,1,19,13,32,5.462184873,0,10,11,0.0,142.84,62.42640192541009,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,82.07286904213093,20.79795943890212
Venecia           ,21005,4300,13,15,28,5,17,6,0,0,0,23,28,7.210031347,25,3,1,0,0,0,1,0,1,28,2.272727272,9,4,15,13,28,5.462184873,1,9,11,4.0,180.92,92.48528038508202,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,122.66257299780287,33.91872618983873
Venecia           ,21005,4609,44,42,86,41,19,26,0,0,0,45,86,14.106583072,82,4,2,0,0,2,0,1,0,86,3.03030303,25,8,53,33,86,13.865546218,0,30,34,0.0,155.2134,72.19348508541285,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,114.42826652613368,31.25695721787258
Venecia           ,21005,5417,13,17,30,18,12,0,0,0,0,12,30,3.761755485,28,2,1,0,0,1,0,0,0,30,1.515151515,8,1,21,9,30,3.781512605,0,10,13,0.0,142.84,62.42640192541009,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,82.71717065113093,21.006232234835156
Venecia           ,21005,6045,72,51,123,103,20,0,0,0,0,20,123,6.269592476,96,27,20,2,1,6,1,1,0,123,20.454545454,28,4,91,32,123,13.445378151,2,54,47,8.0,111.6192,37.781910522738734,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,97.18377572445957,25.682613985546034
Venecia           ,21005,6202,147,138,285,221,59,3,0,0,2,62,285,19.435736677,261,24,12,2,2,12,2,3,1,285,18.181818181,89,10,186,99,285,41.596638655,8,103,103,32.0,105.7581,33.155384983348426,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,155.60192761706924,44.5664901981147
Venecia           ,21005,6848,43,49,92,58,22,12,0,0,0,34,92,10.65830721,80,12,7,4,0,6,1,1,0,92,9.09090909,24,10,58,34,92,14.285714285,1,29,42,4.0,148.0869,66.56810175182954,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,115.83538145755038,31.711812144310127
Venecia           ,21005,7360,6,10,16,15,0,0,0,0,1,0,16,0.0,15,1,0,0,0,0,0,1,0,16,0.757575757,3,1,12,4,16,1.680672268,0,6,8,0.0,161.8801,77.45592009137647,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,91.12651723709732,23.724583548822302
Venecia           ,21005,7416,75,99,174,157,14,3,0,0,0,17,174,5.329153605,154,20,9,2,2,9,2,1,3,174,15.151515151,37,10,127,47,174,19.747899159,1,82,57,4.0,116.2468,41.434758893536475,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,96.89567592925732,25.58948469793237
Venecia           ,21005,7609,52,46,98,64,12,22,0,0,0,34,98,10.65830721,92,6,1,1,0,5,1,0,1,98,4.545454545,38,3,57,41,98,17.226890756,0,30,35,0.0,136.1734,57.16404585557688,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,100.82704748729772,26.86031459313554
Venecia           ,21005,7697,71,81,152,68,53,31,0,0,0,84,152,26.332288401,136,16,12,2,0,3,0,0,0,152,12.121212121,51,10,91,61,152,25.6302521,4,42,66,16.0,128.5582,51.15290165268576,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,142.46900339540656,40.32122554532625
Venecia           ,21005,7872,113,87,200,113,63,21,3,0,0,87,200,27.272727272,187,13,3,1,3,4,0,5,1,200,9.848484848,53,14,133,67,200,28.151260504,7,70,80,28.0,112.36,38.366669376807145,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,142.87149112152795,40.45133114009287
Venecia           ,21005,7890,60,58,118,104,14,0,0,0,0,14,118,4.388714733,107,11,5,5,1,1,0,0,0,118,8.333333333,34,5,79,39,118,16.386554621,3,52,33,12.0,108.4152,35.25279690444071,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,87.59374871216156,22.582603507495705
Venecia           ,21005,8017,8,8,16,16,0,0,0,0,0,0,16,0.0,16,0,0,0,0,0,0,0,0,16,0.0,6,2,8,8,16,3.361344537,0,5,7,0.0,171.4,84.97056077016404,3.4470962725872294,8.750518465284994,36.78782800311049,0.5272195414478601,10.552861096235485,1.9546111139879734,99.56425442788488,26.452112227201745
