DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,SIN_CARENCIAS,CARENCIAS_1,CARENCIAS_2,CARENCIAS_3,CARENCIAS_4,NULO,TOTAL_CON_CARENCIAS,TOTAL,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,TOTAL_CON_LIMITACIONES,LIMITACION_VISUAL,LIMITACION_AUDITIVA,LIMITACION_HABLAR,LIMITACION_CAMINAR,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_INTELECTUAL,LIMITACION_MENTAL,TOTAL,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_MAYORIGUAL_65,EDAD_15_64,TOTAL_DEPENDIENTE,TOTAL,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_OCUPADA,FUERA_DE_LA_FUERZA_LABORAL,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO
Mansión           ,50202,72244,56,48,104,89,15,0,0,0,0,15,104,7.772020725,93,11,5,3,1,7,2,0,1,104,12.087912087,28,13,63,41,104,18.468468468,2,27,52,15.384615384,113.2103,28.693515728943822,11.24438505926145,7.319410121544723,5.724748223344023,5.521609498861162,9.903845677208468,1.675046022911871,96.92259803626159,27.96027923889122
Mansión           ,50202,72245,86,94,180,146,19,15,0,0,0,34,180,17.61658031,146,34,15,8,6,16,11,4,1,180,37.362637362,36,25,119,61,180,27.477477477,4,71,75,30.769230769,86.502,4.033637808187305,11.24438505926145,7.319410121544723,5.724748223344023,5.521609498861162,9.903845677208468,1.675046022911871,131.77562936950505,38.89894843322897
Mansión           ,50202,72246,187,177,364,270,77,17,0,0,0,94,364,48.704663212,273,91,52,8,4,31,8,5,3,364,100.0,75,51,238,126,364,56.756756756,1,99,205,7.692307692,98.3955,15.014952906883876,11.24438505926145,7.319410121544723,5.724748223344023,5.521609498861162,9.903845677208468,1.675046022911871,242.68474621020164,73.70791894017489
Mansión           ,50202,72247,49,61,110,96,9,5,0,0,0,14,110,7.25388601,98,12,5,3,2,7,3,0,1,110,13.186813186,28,13,69,41,110,18.468468468,0,40,49,0.0,103.8,20.00494890897793,11.24438505926145,7.319410121544723,5.724748223344023,5.521609498861162,9.903845677208468,1.675046022911871,73.43018221629569,20.587153992671233
Mansión           ,50202,72248,20,13,33,30,3,0,0,0,0,3,33,1.554404145,30,3,2,1,0,3,0,0,0,33,3.296703296,4,5,24,9,33,4.054054054,0,15,15,0.0,133.3201,47.26097277453749,11.24438505926145,7.319410121544723,5.724748223344023,5.521609498861162,9.903845677208468,1.675046022911871,70.68219991285525,19.724696174244457
San Antonio       ,50203,153,29,31,60,57,0,2,1,0,0,3,60,1.554404145,52,8,6,3,0,2,0,0,0,60,8.791208791,11,11,38,22,60,9.909909909,1,16,33,7.692307692,133.32,47.26088044414612,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,80.84584258207886,22.91456863914109
San Antonio       ,50203,575,18,11,29,21,8,0,0,0,0,8,29,4.14507772,22,7,0,1,0,4,2,0,2,29,7.692307692,2,6,21,8,29,3.603603603,0,6,22,0.0,152.3601,64.84067929315546,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,85.91879990908821,24.506722891279797
San Antonio       ,50203,1104,30,36,66,49,14,3,0,0,0,17,66,8.808290155,62,4,3,1,0,1,1,0,1,66,4.395604395,16,5,45,21,66,9.459459459,2,15,36,15.384615384,161.88,73.63044022207306,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,117.31554121600581,34.3606309675335
San Antonio       ,50203,1598,9,15,24,16,8,0,0,0,0,8,24,4.14507772,21,3,2,1,0,1,0,0,0,24,3.296703296,11,2,11,13,24,5.855855855,0,4,14,0.0,180.92,91.21014674069102,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,110.14491521262376,32.110120674258155
San Antonio       ,50203,1728,51,38,89,39,22,18,6,4,0,50,89,25.906735751,84,5,0,1,0,2,0,0,2,89,5.494505494,25,7,57,32,89,14.414414414,0,28,40,0.0,140.4516,53.84551463575199,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,105.29830189568474,30.589004783936712
San Antonio       ,50203,2065,10,8,18,11,7,0,0,0,0,7,18,3.626943005,12,6,4,1,0,3,1,1,1,18,6.593406593,0,5,13,5,18,2.252252252,0,5,13,0.0,161.88,73.63044022207306,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,91.74017367300581,26.33376861511485
San Antonio       ,50203,2285,11,8,19,13,0,0,6,0,0,6,19,3.10880829,18,1,1,0,0,0,0,0,0,19,1.098901098,4,1,14,5,19,2.252252252,0,6,10,0.0,161.88,73.63044022207306,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,85.72753346300581,24.446693668522453
San Antonio       ,50203,2913,12,17,29,25,0,4,0,0,0,4,29,2.07253886,25,4,2,0,0,3,2,0,0,29,4.395604395,5,2,22,7,29,3.153153153,0,6,19,0.0,161.88,73.63044022207306,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,88.8888682310058,25.438882695326747
San Antonio       ,50203,3586,17,15,32,26,5,1,0,0,0,6,32,3.10880829,27,5,4,3,1,3,2,0,1,32,5.494505494,8,4,20,12,32,5.405405405,0,11,15,0.0,123.7999,38.47093485444575,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,58.11678564437849,15.781024570518632
San Antonio       ,50203,3716,21,19,40,38,2,0,0,0,0,2,40,1.03626943,29,11,7,2,1,3,2,3,0,40,12.087912087,6,5,29,11,40,4.954954954,0,18,17,0.0,133.3201,47.26097277453749,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,70.97724084647024,19.817295154825082
San Antonio       ,50203,3892,27,26,53,31,18,4,0,0,0,22,53,11.39896373,46,7,1,1,0,5,2,0,0,53,7.692307692,11,8,34,19,53,8.558558558,1,15,27,7.692307692,114.2802,29.68135858631091,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,70.66062785924366,19.717925757173887
San Antonio       ,50203,4167,2,2,4,2,0,2,0,0,0,2,4,1.03626943,2,2,0,0,1,0,0,1,0,4,2.197802197,0,0,4,0,4,0.0,0,1,3,0.0,190.44,100.0,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,108.87120322793275,31.710364511984
San Antonio       ,50203,4177,3,2,5,5,0,0,0,0,0,0,5,0.0,3,2,0,0,0,2,0,0,0,5,2.197802197,0,0,5,0,5,0.0,0,0,5,0.0,0.0,0.0,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,7.834933797932745,0.0
San Antonio       ,50203,4242,7,5,12,2,10,0,0,0,0,10,12,5.18134715,12,0,0,0,0,0,0,0,0,12,0.0,4,3,5,7,12,3.153153153,0,0,9,0.0,0.0,0.0,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,13.971631903932744,1.9260106785324507
San Antonio       ,50203,4248,26,27,53,36,17,0,0,0,0,17,53,8.808290155,47,6,4,1,0,2,0,0,0,53,6.593406593,8,6,39,14,53,6.306306306,1,22,23,7.692307692,97.3852,14.08213896277885,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,49.119581309711585,12.957240293341265
San Antonio       ,50203,4429,5,5,10,7,3,0,0,0,0,3,10,1.554404145,7,3,3,1,1,2,0,0,0,10,3.296703296,1,2,7,3,10,1.351351351,0,1,9,0.0,190.44,100.0,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,111.83959039293275,32.641996682746786
San Antonio       ,50203,4472,11,10,21,15,5,1,0,0,0,6,21,3.10880829,13,8,5,1,1,4,0,0,0,21,8.791208791,0,4,17,4,21,1.801801801,0,6,15,0.0,161.8801,73.63053255246443,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,92.96948303539718,26.719588956654995
San Antonio       ,50203,4594,22,36,58,18,13,13,14,0,0,40,58,20.725388601,52,6,3,1,0,3,1,0,0,58,6.593406593,23,2,33,25,58,11.261261261,0,12,27,0.0,171.4,82.42029348138203,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,126.63748153731478,37.28633405628885
San Antonio       ,50203,4973,230,266,496,303,139,49,5,0,0,193,496,100.0,435,61,24,9,4,25,7,8,5,496,67.032967032,112,73,311,185,496,83.333333333,2,114,294,15.384615384,102.7473,19.03298687892808,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,290.4210342288608,88.69001499400319
San Antonio       ,50203,5291,44,49,93,70,23,0,0,0,0,23,93,11.917098445,76,17,7,4,1,9,0,0,0,93,18.681318681,15,19,59,34,93,15.315315315,0,26,55,0.0,132.9382,46.90836300985996,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,98.45922705179271,28.44255225309769
San Antonio       ,50203,5361,8,11,19,12,7,0,0,0,0,7,19,3.626943005,17,2,0,1,0,1,0,0,0,19,2.197802197,4,3,12,7,19,3.153153153,2,3,11,15.384615384,180.92,91.21014674069102,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,121.20979208062377,35.58284666408294
San Antonio       ,50203,6214,17,20,37,7,24,6,0,0,0,30,37,15.54404145,27,10,3,3,0,3,1,1,1,37,10.989010989,9,6,22,15,37,6.756756756,4,3,22,30.769230769,171.3999,82.42020115099066,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,152.1163727159234,45.28291717631996
San Antonio       ,50203,6835,23,15,38,22,16,0,0,0,0,16,38,8.29015544,30,8,4,3,0,6,1,1,0,38,8.791208791,6,8,24,14,38,6.306306306,0,11,24,0.0,133.3199,47.260788113754735,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,76.28559025168748,21.483327516728888
San Antonio       ,50203,6978,12,15,27,12,5,0,10,0,0,15,27,7.772020725,25,2,2,0,0,0,0,0,0,27,2.197802197,8,0,19,8,27,3.603603603,1,4,17,7.692307692,161.88,73.63044022207306,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,100.53330604000581,29.093504639937855
San Antonio       ,50203,7319,19,13,32,2,20,10,0,0,0,30,32,15.54404145,24,8,3,0,1,2,0,2,1,32,8.791208791,4,7,21,11,32,4.954954954,0,5,24,0.0,180.92,91.21014674069102,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,126.13748353662376,37.129409033753646
San Antonio       ,50203,8003,27,24,51,32,19,0,0,0,0,19,51,9.844559585,32,19,18,2,0,3,0,0,0,51,20.879120879,4,8,39,12,51,5.405405405,1,3,45,7.692307692,180.92,91.21014674069102,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,140.66867190262374,41.69004139357573
San Antonio       ,50203,8997,9,7,16,16,0,0,0,0,0,0,16,0.0,12,4,1,3,0,1,1,0,0,16,4.395604395,5,4,7,9,16,4.054054054,0,4,7,0.0,180.92,91.21014674069102,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,105.29693679062376,30.588576343938627
San Antonio       ,50203,9023,44,39,83,53,11,3,12,4,0,30,83,15.54404145,67,16,10,0,2,5,1,3,0,83,17.582417582,18,9,56,27,83,12.162162162,0,24,43,0.0,128.5465,42.85348921165542,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,93.77924200658816,26.973732862483836
San Antonio       ,50203,9779,17,18,35,32,3,0,0,0,0,3,35,1.554404145,28,7,6,0,0,1,0,1,0,35,7.692307692,11,3,21,14,35,6.306306306,0,5,19,0.0,171.4,82.42029348138203,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,103.61044322531478,30.059268145954192
San Antonio       ,50203,10304,10,10,20,14,6,0,0,0,0,6,20,3.10880829,11,9,9,1,0,1,0,0,0,20,9.89010989,2,3,15,5,20,2.252252252,0,8,10,0.0,142.84,56.050733703455094,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,76.93903573638784,21.68841223160857
San Antonio       ,50203,10895,26,25,51,24,26,0,0,0,1,26,51,13.47150259,41,10,7,0,0,2,1,0,1,51,10.989010989,12,4,35,16,51,7.207207207,1,12,32,7.692307692,152.36,64.84058696276408,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,109.83774704169683,32.013715544481265
San Antonio       ,50203,10951,18,12,30,13,11,6,0,0,0,17,30,8.808290155,24,6,5,0,1,1,0,0,0,30,6.593406593,5,5,20,10,30,4.504504504,0,0,25,0.0,0.0,0.0,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,25.543332852932743,5.557804065071595
San Antonio       ,50203,11266,21,22,43,37,4,2,0,0,0,6,43,3.10880829,30,13,10,3,0,4,2,0,2,43,14.285714285,5,6,32,11,43,4.954954954,0,12,26,0.0,133.3201,47.26097277453749,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,75.24758190447024,21.157547247500464
San Antonio       ,50203,12062,73,70,143,98,44,1,0,0,0,45,143,23.316062176,124,19,6,3,1,13,1,1,0,143,20.879120879,18,26,99,44,143,19.819819819,7,40,85,53.846153846,133.32,47.26088044414612,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,170.75916876507887,51.133982952762445
San Antonio       ,50203,12187,13,11,24,17,5,2,0,0,0,7,24,3.626943005,23,1,0,1,0,0,0,0,0,24,1.098901098,8,8,8,16,24,7.207207207,0,1,17,0.0,190.44,100.0,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,117.57018291093274,34.440550594531175
San Antonio       ,50203,12320,17,21,38,21,9,0,8,0,0,17,38,8.808290155,28,10,5,2,1,4,0,0,0,38,10.989010989,16,3,19,19,38,8.558558558,0,5,22,0.0,171.4,82.42029348138203,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,116.41328478431478,34.07745661347615
San Antonio       ,50203,12501,14,15,29,21,4,4,0,0,0,8,29,4.14507772,20,9,7,2,0,4,0,0,0,29,9.89010989,4,7,18,11,29,4.954954954,0,7,19,0.0,142.8399,56.05064137306372,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,80.67791553799647,22.86186451804365
San Antonio       ,50203,13150,44,48,92,73,13,6,0,0,0,19,92,9.844559585,85,7,1,0,1,4,1,0,0,92,7.692307692,18,18,56,36,92,16.216216216,0,19,58,0.0,95.2403,12.101744398084328,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,51.49195949201707,13.701814270048759
San Antonio       ,50203,13796,34,35,69,33,14,22,0,0,0,36,69,18.65284974,60,9,2,1,2,5,3,1,0,69,9.89010989,22,6,41,28,69,12.612612612,1,13,34,7.692307692,123.7999,38.47093485444575,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,92.9559463893785,26.715340462703825
San Antonio       ,50203,13987,10,20,30,25,5,0,0,0,0,5,30,2.590673575,21,9,2,3,0,6,0,0,0,30,9.89010989,2,3,25,5,30,2.252252252,0,8,20,0.0,142.84,56.050733703455094,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,76.42090102138783,21.525794977709005
San Antonio       ,50203,14315,97,106,203,133,42,28,0,0,0,70,203,36.269430051,189,14,3,6,1,6,2,2,1,203,15.384615384,45,33,125,78,203,35.135135135,0,47,119,0.0,113.0528,28.548095362521433,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,120.97440753345418,35.508970917944005
San Antonio       ,50203,15962,10,12,22,20,2,0,0,0,0,2,22,1.03626943,20,2,0,0,0,2,0,0,0,22,2.197802197,5,4,13,9,22,4.054054054,0,6,11,0.0,180.92,91.21014674069102,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,104.13540402262376,30.224027774660623
San Antonio       ,50203,16376,8,10,18,18,0,0,0,0,0,0,18,0.0,17,1,0,0,0,0,0,0,1,18,1.098901098,3,2,13,5,18,2.252252252,0,10,5,0.0,171.4,82.42029348138203,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,91.40857843231478,26.22969701773628
San Antonio       ,50203,16700,15,19,34,8,22,4,0,0,0,26,34,13.47150259,29,5,2,2,0,0,0,2,1,34,5.494505494,8,4,22,12,34,5.405405405,0,8,22,0.0,152.36,64.84058696276408,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,94.84913205269683,27.30951924435687
San Antonio       ,50203,17140,18,13,31,26,5,0,0,0,0,5,31,2.590673575,29,2,1,0,0,1,0,0,0,31,2.197802197,3,10,18,13,31,5.855855855,0,8,21,0.0,161.88,73.63044022207306,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,89.91190345000581,25.7599636287985
San Antonio       ,50203,17349,23,24,47,36,11,0,0,0,0,11,47,5.699481865,44,3,2,0,0,2,1,0,1,47,3.296703296,8,6,33,14,47,6.306306306,2,15,26,15.384615384,152.3601,64.84067929315546,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,101.1649177450882,29.291736794699613
San Antonio       ,50203,17523,39,29,68,51,17,0,0,0,0,17,68,8.808290155,60,8,2,1,2,4,0,0,0,68,8.791208791,5,12,51,17,68,7.657657657,0,26,38,0.0,146.4953,59.4256864995425,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,90.31997470347525,25.88803732220959
San Antonio       ,50203,17527,8,4,12,6,6,0,0,0,0,6,12,3.10880829,10,2,1,0,0,1,0,0,0,12,2.197802197,3,4,5,7,12,3.153153153,0,5,4,0.0,180.92,91.21014674069102,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,105.30704198162377,30.591747871271153
San Antonio       ,50203,17620,63,87,150,84,34,14,17,0,1,65,150,33.678756476,131,19,9,2,1,7,2,0,0,150,20.879120879,39,18,93,57,150,25.675675675,1,34,81,7.692307692,145.6258,58.62287374649952,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,152.18586606943225,45.30472775566298
San Antonio       ,50203,17726,6,3,9,6,0,3,0,0,0,3,9,1.554404145,7,2,1,0,0,0,1,0,0,9,2.197802197,1,2,6,3,9,1.351351351,0,0,9,0.0,0.0,0.0,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,10.740689293932745,0.9119751400233469
San Antonio       ,50203,17982,28,28,56,38,15,3,0,0,0,18,56,9.32642487,40,16,6,4,3,8,3,2,0,56,17.582417582,7,9,40,16,56,7.207207207,1,14,34,7.692307692,152.3601,64.84067929315546,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,112.2861682450882,32.78215572221567
San Antonio       ,50203,18504,13,13,26,13,13,0,0,0,0,13,26,6.735751295,24,2,2,0,0,0,0,0,0,26,2.197802197,3,1,22,4,26,1.801801801,0,1,23,0.0,190.44,100.0,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,116.37248689393275,34.06465214254079
San Antonio       ,50203,19289,27,27,54,39,10,1,4,0,0,15,54,7.772020725,45,9,5,2,0,3,1,0,0,54,9.89010989,12,9,33,21,54,9.459459459,1,15,29,7.692307692,123.8001,38.471119515228516,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,78.92214888216125,22.310814870539637
San Antonio       ,50203,19375,5,8,13,13,0,0,0,0,0,0,13,0.0,10,3,3,0,0,1,2,0,0,13,3.296703296,2,2,9,4,13,1.801801801,0,7,5,0.0,142.8399,56.05064137306372,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,66.78627807099646,18.50195603931564
San Antonio       ,50203,19423,28,35,63,50,13,0,0,0,0,13,63,6.735751295,59,4,2,0,0,1,0,1,0,63,4.395604395,17,7,39,24,63,10.81081081,0,14,35,0.0,142.8401,56.05082603384648,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,83.63012413477922,23.788419024138637
San Antonio       ,50203,19640,52,58,110,79,27,2,0,2,0,31,110,16.062176165,96,14,8,4,1,5,1,1,0,110,15.384615384,21,12,77,33,110,14.864864864,0,38,55,0.0,113.2737,28.752053197078297,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,80.70084121101104,22.869059770323606
San Antonio       ,50203,20143,23,26,49,35,14,0,0,0,0,14,49,7.25388601,41,8,5,3,1,3,2,1,1,49,8.791208791,9,9,31,18,49,8.108108108,0,11,34,0.0,161.88,73.63044022207306,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,103.42077473200581,29.99974044275219
San Antonio       ,50203,20253,74,69,143,113,28,1,0,0,1,29,143,15.025906735,126,17,12,3,1,4,2,0,2,143,18.681318681,34,20,89,54,143,24.324324324,2,33,79,15.384615384,128.1176,42.45748416302962,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,121.51078088796237,35.677312392564204
San Antonio       ,50203,20304,7,8,15,13,2,0,0,0,0,2,15,1.03626943,15,0,0,0,0,0,0,0,0,15,0.0,4,2,9,6,15,2.702702702,1,0,10,7.692307692,0.0,0.0,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,17.068411424932744,2.8979389571412746
San Antonio       ,50203,21358,35,48,83,62,21,0,0,0,0,21,83,10.880829015,73,10,4,1,1,7,1,0,1,83,10.989010989,18,6,59,24,83,10.81081081,0,25,43,0.0,113.88,29.311852360010967,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,67.62963477494371,18.766644637248493
San Antonio       ,50203,22655,4,12,16,16,0,0,0,0,0,0,16,0.0,13,3,2,0,0,1,0,0,0,16,3.296703296,5,1,10,6,16,2.702702702,0,4,8,0.0,161.88,73.63044022207306,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,85.26697782100581,24.302147681539143
San Antonio       ,50203,23499,3,2,5,5,0,0,0,0,0,0,5,0.0,3,2,2,0,1,0,0,0,0,5,2.197802197,1,0,4,1,5,0.45045045,1,1,2,7.692307692,190.44,100.0,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,115.97769193993275,33.940745232977925
San Antonio       ,50203,23990,18,14,32,18,11,3,0,0,0,14,32,7.25388601,28,4,3,1,1,2,0,0,1,32,4.395604395,8,3,21,11,32,4.954954954,0,13,12,0.0,161.88,73.63044022207306,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,95.8720171820058,27.63055307198397
San Antonio       ,50203,24227,29,40,69,47,14,6,2,0,0,22,69,11.39896373,64,5,4,1,0,1,0,0,0,69,5.494505494,14,13,42,27,69,12.162162162,1,5,50,7.692307692,161.88,73.63044022207306,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,116.01551090100581,33.95261476307694
San Antonio       ,50203,24274,9,7,16,8,8,0,0,0,0,8,16,4.14507772,11,5,4,2,0,1,2,0,0,16,5.494505494,3,3,10,6,16,2.702702702,0,2,12,0.0,180.92,91.21014674069102,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,109.18956425762376,31.810282535035185
San Antonio       ,50203,24614,44,44,88,49,34,5,0,0,0,39,88,20.207253886,75,13,10,4,1,2,0,0,0,88,14.285714285,24,7,57,31,88,13.963963963,2,21,47,15.384615384,114.2799,29.681081595136774,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,99.15976071406952,28.66241565372635
San Antonio       ,50203,25185,23,24,47,28,19,0,0,0,0,19,47,9.844559585,34,13,6,3,2,8,7,0,1,47,14.285714285,6,10,31,16,47,7.207207207,0,11,32,0.0,152.36,64.84058696276408,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,101.81519964069682,29.495828613030056
San Antonio       ,50203,25427,56,58,114,79,35,0,0,0,0,35,114,18.134715025,107,7,2,2,0,3,0,1,1,114,7.692307692,32,14,68,46,114,20.72072072,0,28,63,0.0,121.4116,36.26580811713403,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,88.45068315506677,25.301357739584347
San Antonio       ,50203,26295,42,35,77,56,18,3,0,0,0,21,77,10.880829015,64,13,7,5,1,9,5,0,0,77,14.285714285,12,12,53,24,77,10.81081081,3,23,42,23.076923076,115.929,31.203702079372743,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,95.89511086630549,27.63780105482418
San Antonio       ,50203,26490,6,7,13,11,2,0,0,0,0,2,13,1.03626943,11,2,1,0,1,0,0,0,0,13,2.197802197,3,1,9,4,13,1.801801801,0,4,7,0.0,171.4,82.42029348138203,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,93.09329851031478,26.758448604423187
San Antonio       ,50203,26793,9,3,12,6,4,2,0,0,0,6,12,3.10880829,10,2,2,0,0,1,0,0,0,12,2.197802197,0,2,10,2,12,0.9009009,0,4,8,0.0,180.92,91.21014674069102,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,103.05478972862376,29.884875573644916
San Antonio       ,50203,26836,19,16,35,13,14,8,0,0,0,22,35,11.39896373,29,6,2,1,1,2,0,0,0,35,6.593406593,7,1,27,8,35,3.603603603,1,5,23,7.692307692,171.4,82.42029348138203,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,117.34570670031478,34.37009844400026
San Antonio       ,50203,28273,7,5,12,6,5,0,0,0,1,5,12,2.590673575,10,2,0,1,0,0,1,0,0,12,2.197802197,3,1,8,4,12,1.801801801,0,3,6,0.0,171.3999,82.42020115099066,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,94.6476103249234,27.246271388108507
San Antonio       ,50203,28708,29,21,50,28,22,0,0,0,0,22,50,11.39896373,37,13,9,2,0,5,4,1,0,50,14.285714285,12,8,30,20,50,9.009009009,0,17,23,0.0,142.8401,56.05082603384648,21.719928815641033,1.881901593150036,12.783048333744548,0.0,14.557941256009087,3.7552300077827083,96.38164465877922,27.790500318106353
